so_id,invoice_id,cust_id,rep_id,item_id,qty,disc_per,status,pay_id,booked_date,shipped_date,invoice_date,promise_date,needby_date
12343,510301,904,3,127,812,5,closed,6,2023-02-07,2023-12-10,2023-03-02,2023-12-13,2023-12-27
12344,510267,924,49,124,670,5,shipped,4,2021-04-30,2023-03-27,2021-12-30,2023-05-05,2023-04-27
12345,510277,937,170,118,587,1,shipped,9,2019-04-02,2019-12-17,2023-09-14,2020-09-15,2023-02-02
12346,510266,698,67,141,548,3,cancelled,12,2019-02-08,,,2019-04-19,2022-12-31
12347,510292,985,60,149,489,3,closed,7,2023-09-14,2023-10-09,2023-12-21,2023-10-10,2023-09-17
12348,510278,844,196,175,209,4,closed,2,2019-09-12,2023-09-25,2023-02-25,2021-11-20,2021-11-29
12349,510274,985,52,122,767,1,cancelled,5,2022-08-27,,,2023-09-04,2023-06-28
12350,510286,370,179,209,420,1,shipped,12,2022-12-27,2023-06-06,2023-04-22,2023-07-16,2023-10-31
12351,510259,993,1,122,641,2,shipped,7,2019-08-27,2023-07-20,2023-04-19,2021-03-25,2023-06-22
12352,510291,810,154,168,852,6,shipped,5,2023-02-05,2023-05-19,2023-08-21,2023-04-02,2023-02-09
12353,510273,698,58,198,869,4,shipped,11,2022-05-20,2023-04-25,2022-06-12,2023-12-27,2022-08-13
12354,510303,346,75,150,225,7,shipped,10,2019-07-30,2019-11-20,2020-06-11,2022-01-22,2021-08-22
12355,510293,838,159,212,753,6,open,2,2019-12-13,2022-04-28,2021-08-16,2023-09-20,2020-09-02
12356,510272,839,159,112,432,10,open,1,2019-05-30,2023-12-01,2019-09-16,2019-10-06,2022-07-05
12357,510280,474,170,143,627,8,cancelled,6,2020-04-21,,,2023-03-12,2023-03-31
12358,510271,349,163,110,384,3,open,6,2023-09-09,2023-09-23,2023-12-15,2023-11-08,2023-11-03
12359,510299,698,189,167,217,4,open,8,2021-06-28,2023-01-01,2022-04-27,2021-09-17,2022-04-25
12360,510259,538,164,107,774,3,closed,1,2021-08-12,2022-10-11,2022-01-04,2021-09-23,2023-12-22
12361,510284,617,16,151,374,9,cancelled,11,2020-01-27,,,2021-04-01,2023-11-04
12362,510292,835,11,148,327,1,open,1,2022-08-07,2023-08-20,2023-11-17,2023-05-23,2023-11-07
12363,510263,279,154,204,544,8,open,2,2019-07-08,2022-09-30,2023-08-24,2022-11-15,2020-07-15
12364,510278,764,10,211,387,8,cancelled,1,2021-10-30,,,2023-01-21,2023-01-19
12365,510303,226,65,194,805,4,closed,12,2023-09-14,2023-11-26,2023-10-16,2023-12-19,2023-09-19
12366,510299,507,48,151,477,5,cancelled,6,2019-03-05,,,2021-07-25,2020-12-15
12367,510278,390,117,124,878,3,open,6,2020-10-09,2022-10-21,2021-07-04,2022-01-06,2021-12-31
12368,510264,470,189,118,688,10,shipped,7,2020-08-12,2023-07-02,2023-11-10,2020-09-26,2022-07-07
12369,510302,610,8,102,341,3,closed,6,2021-08-15,2023-03-31,2022-10-18,2022-12-06,2022-04-05
12370,510305,520,3,142,730,2,open,1,2023-03-12,2023-08-06,2023-07-20,2023-03-24,2023-11-08
12371,510304,498,167,195,717,1,cancelled,11,2021-02-27,,,2022-09-30,2022-03-13
12372,510276,985,57,153,812,2,cancelled,8,2023-05-04,,,2023-11-13,2023-12-22
12373,510290,989,95,186,411,3,closed,1,2019-03-27,2022-05-26,2022-12-18,2021-08-23,2021-02-01
12374,510304,356,139,115,214,8,cancelled,2,2019-05-11,,,2023-04-06,2023-08-29
12375,510304,671,100,158,603,1,closed,11,2019-01-23,2022-01-28,2022-02-05,2020-08-10,2019-06-19
12376,510281,573,28,191,445,6,cancelled,12,2019-07-07,,,2021-08-13,2020-12-06
12377,510286,409,68,136,217,1,closed,11,2021-12-30,2023-01-24,2023-01-28,2023-01-15,2022-03-29
12378,510300,639,191,109,817,10,shipped,1,2019-10-01,2020-08-01,2021-02-23,2022-03-11,2020-06-07
12379,510303,707,163,205,656,8,cancelled,2,2022-01-18,,,2023-01-02,2022-06-24
12380,510284,464,142,114,675,10,closed,10,2021-09-30,2022-10-30,2023-06-01,2022-02-17,2022-09-06
12381,510295,901,154,219,756,10,open,6,2022-09-25,2023-04-17,2023-11-05,2022-12-19,2023-12-08
12382,510282,388,88,164,587,5,closed,11,2023-06-28,2023-08-24,2023-07-20,2023-11-21,2023-11-03
12383,510275,468,195,196,796,8,shipped,10,2021-12-09,2023-10-06,2022-04-11,2023-09-18,2023-05-11
12384,510262,773,177,134,661,7,open,5,2022-03-19,2022-05-10,2023-08-26,2022-05-30,2023-02-02
12385,510267,299,114,179,229,9,shipped,6,2023-11-21,2023-12-30,2023-12-26,2023-12-01,2023-12-05
12386,510264,543,77,113,726,9,open,3,2020-03-19,2021-07-23,2023-01-13,2021-02-04,2021-10-06
12387,510300,937,176,182,746,4,closed,7,2023-10-19,2023-11-16,2023-12-11,2023-12-23,2023-11-20
12388,510256,973,178,114,629,9,closed,1,2020-11-12,2021-12-22,2023-07-12,2023-11-21,2021-12-06
12389,510266,937,163,104,448,2,closed,5,2021-08-03,2022-11-16,2022-05-06,2022-10-12,2022-05-12
12390,510287,874,170,201,712,1,open,9,2022-12-12,2022-12-13,2023-02-08,2022-12-12,2023-08-29
12391,510269,406,44,143,500,4,shipped,4,2020-06-04,2022-09-06,2023-02-06,2020-08-08,2022-04-14
12392,510267,473,129,215,745,4,open,5,2022-07-10,2023-01-02,2023-09-13,2022-10-20,2023-07-01
12393,510278,373,114,147,529,7,closed,12,2023-09-16,2023-12-03,2023-11-09,2023-12-20,2023-10-04
12394,510282,441,61,181,516,7,open,8,2021-01-17,2023-02-11,2021-08-13,2023-04-22,2023-06-28
12395,510273,813,149,210,337,2,cancelled,1,2020-09-12,,,2020-09-30,2023-03-29
12396,510284,373,90,191,642,8,open,10,2019-11-17,2022-04-20,2021-07-16,2021-01-19,2021-10-18
12397,510270,334,158,108,404,1,cancelled,6,2019-11-27,,,2022-09-12,2022-08-20
12398,510304,558,85,114,737,10,cancelled,7,2019-09-14,,,2022-12-02,2022-07-24
12399,510285,353,173,176,867,8,shipped,4,2020-08-18,2021-08-28,2022-02-12,2021-03-25,2023-02-25
12400,510276,913,136,206,573,4,closed,4,2021-03-26,2021-06-16,2022-12-23,2023-10-14,2022-08-07
12401,510282,663,183,187,652,2,shipped,1,2023-12-14,2023-12-24,2023-12-23,2023-12-14,2023-12-22
12402,510259,782,30,202,392,1,open,5,2020-01-02,2020-03-05,2022-06-28,2023-09-19,2022-04-25
12403,510280,346,139,136,666,6,open,1,2023-04-06,2023-08-27,2023-08-28,2023-06-15,2023-05-18
12404,510267,681,126,160,364,8,closed,9,2022-03-02,2022-03-26,2022-12-11,2022-10-09,2023-09-20
12405,510296,922,33,131,549,1,closed,2,2020-06-23,2022-03-29,2021-05-19,2021-10-21,2023-08-16
12406,510289,826,35,169,301,7,shipped,9,2020-11-14,2022-03-19,2022-01-20,2022-01-08,2022-09-27
12407,510257,268,105,213,681,6,open,1,2019-11-29,2019-12-23,2020-09-21,2023-12-17,2020-05-15
12408,510290,991,108,116,817,3,cancelled,5,2023-10-09,,,2023-11-08,2023-10-19
12409,510264,578,188,186,774,8,shipped,12,2019-09-11,2022-11-16,2020-06-25,2020-06-12,2022-05-21
12410,510294,679,97,155,530,8,open,6,2019-01-20,2022-09-28,2019-07-24,2020-03-31,2020-06-28
12411,510272,835,121,178,838,1,cancelled,9,2023-12-15,,,2023-12-29,2023-12-28
12412,510261,973,6,132,399,4,shipped,10,2019-01-17,2022-09-22,2023-12-25,2023-07-30,2020-04-08
12413,510303,953,18,149,298,1,open,9,2020-09-13,2021-09-11,2022-10-03,2023-06-10,2022-12-16
12414,510285,361,113,194,774,1,cancelled,2,2023-02-05,,,2023-07-04,2023-03-29
12415,510283,769,122,120,206,4,closed,6,2020-12-29,2022-05-27,2023-07-31,2022-12-10,2023-04-22
12416,510268,486,110,178,458,6,cancelled,10,2019-07-14,,,2022-06-29,2023-02-18
12417,510300,325,195,139,589,8,shipped,1,2021-06-20,2022-12-21,2022-04-14,2021-10-25,2023-08-09
12418,510306,486,100,216,748,2,shipped,2,2023-09-09,2023-09-15,2023-10-22,2023-09-18,2023-10-07
12419,510294,432,10,192,837,3,closed,7,2019-04-26,2020-08-24,2020-08-12,2023-12-21,2019-07-03
12420,510303,266,94,131,285,1,closed,2,2020-09-04,2023-09-21,2021-03-09,2021-01-11,2021-03-17
12421,510298,550,93,170,809,7,shipped,2,2023-02-20,2023-10-29,2023-03-30,2023-09-19,2023-04-16
12422,510269,493,82,161,749,2,open,10,2023-02-23,2023-02-24,2023-06-20,2023-11-29,2023-10-05
12423,510280,390,39,102,295,2,closed,10,2021-09-03,2023-05-15,2023-06-13,2023-03-14,2023-01-03
12424,510262,400,40,119,835,2,open,11,2023-12-29,2023-12-29,2023-12-29,2023-12-30,2023-12-30
12425,510264,498,194,205,793,2,cancelled,10,2022-07-22,,,2023-05-20,2023-12-17
12426,510302,781,16,180,702,9,shipped,3,2023-03-11,2023-11-25,2023-09-12,2023-05-31,2023-09-28
12427,510260,706,139,197,319,5,closed,10,2019-03-31,2019-12-09,2021-12-12,2019-04-07,2020-07-10
12428,510285,772,82,189,259,9,shipped,5,2021-11-23,2022-12-17,2023-06-10,2023-01-06,2023-02-01
12429,510289,989,89,159,564,7,cancelled,12,2020-06-01,,,2021-05-04,2021-08-18
12430,510271,238,83,124,688,9,closed,4,2020-09-15,2021-11-14,2023-07-24,2022-12-29,2021-07-22
12431,510279,267,15,113,490,6,shipped,1,2023-12-18,2023-12-18,2023-12-18,2023-12-27,2023-12-27
12432,510293,719,189,142,206,10,shipped,7,2021-07-02,2022-05-03,2023-08-04,2022-02-18,2022-08-31
12433,510296,376,127,133,435,6,shipped,10,2021-06-28,2022-08-06,2022-12-06,2022-08-02,2023-05-27
12434,510288,909,62,214,408,5,cancelled,6,2020-06-28,,,2022-08-28,2023-04-11
12435,510288,654,189,158,859,9,shipped,7,2021-11-23,2023-01-07,2022-12-13,2023-05-25,2022-07-02
12436,510275,508,90,114,882,4,cancelled,5,2022-04-25,,,2023-01-28,2023-04-01
12437,510283,558,94,216,246,1,open,3,2020-05-17,2021-07-05,2023-09-11,2021-04-09,2022-04-30
12438,510262,858,138,179,589,10,open,3,2023-02-14,2023-10-04,2023-11-04,2023-06-07,2023-08-23
12439,510267,269,175,201,734,4,shipped,1,2019-12-18,2022-06-24,2022-07-30,2022-07-09,2021-06-22
12440,510289,210,93,109,867,9,shipped,4,2019-06-05,2020-03-22,2023-12-29,2021-02-18,2020-03-03
12441,510273,621,29,183,503,2,cancelled,1,2020-09-01,,,2021-12-24,2023-09-01
12442,510261,982,115,163,743,1,cancelled,2,2021-02-06,,,2022-05-19,2022-04-03
12443,510288,293,165,150,256,9,open,9,2022-11-29,2023-05-08,2023-02-22,2022-12-21,2022-12-18
12444,510305,255,12,198,376,8,closed,11,2022-01-18,2023-01-14,2022-05-31,2022-08-22,2022-04-07
12445,510290,619,133,141,247,6,cancelled,10,2021-01-03,,,2022-06-04,2021-08-01
12446,510274,566,170,215,375,7,cancelled,6,2020-10-08,,,2021-11-30,2021-06-17
12447,510263,405,96,173,496,8,open,1,2022-02-18,2022-03-22,2022-09-05,2022-03-27,2023-09-29
12448,510256,229,187,118,760,6,closed,6,2022-09-19,2022-10-01,2023-10-28,2023-01-11,2023-06-15
12449,510296,221,149,160,758,4,cancelled,7,2019-10-04,,,2022-07-23,2020-06-28
12450,510287,817,38,204,882,8,open,5,2020-02-01,2020-03-25,2020-08-17,2021-11-19,2020-10-19
12451,510267,670,27,109,750,9,cancelled,5,2019-12-29,,,2021-10-08,2023-07-15
12452,510304,903,162,118,789,9,closed,3,2019-04-23,2021-07-20,2019-10-21,2022-11-19,2023-07-27
12453,510261,389,159,163,652,3,cancelled,7,2020-12-04,,,2021-10-28,2021-01-15
12454,510273,906,160,147,548,10,shipped,2,2021-06-11,2023-02-25,2021-10-08,2022-10-08,2022-08-07
12455,510267,982,155,124,398,8,shipped,5,2021-02-24,2023-12-09,2023-08-04,2022-06-28,2022-11-18
12456,510263,431,114,195,616,1,open,12,2021-03-03,2022-06-10,2022-12-15,2021-05-16,2022-09-21
12457,510281,690,183,219,517,10,closed,10,2022-07-10,2023-04-04,2023-02-05,2023-07-22,2022-09-11
12458,510278,884,143,163,635,4,closed,10,2019-07-13,2021-03-03,2021-10-02,2021-10-08,2023-12-16
12459,510277,602,36,141,436,9,closed,12,2019-10-17,2023-04-04,2020-01-16,2020-09-20,2022-09-09
12460,510297,269,42,145,698,1,open,2,2019-11-27,2020-06-10,2020-05-11,2021-03-27,2021-07-20
12461,510291,411,66,109,897,7,cancelled,5,2020-09-27,,,2022-04-01,2022-10-18
12462,510285,434,15,216,708,4,closed,10,2020-05-04,2021-09-18,2023-10-06,2020-08-09,2022-05-03
12463,510257,430,9,199,538,6,cancelled,6,2022-12-05,,,2023-08-21,2023-08-28
12464,510278,373,122,131,346,5,cancelled,9,2021-03-11,,,2023-09-10,2023-09-08
12465,510277,447,90,154,447,9,open,10,2022-07-14,2023-07-10,2023-09-12,2023-05-14,2022-09-02
12466,510305,397,40,123,370,4,shipped,2,2023-10-19,2023-12-05,2023-12-16,2023-12-14,2023-12-23
12467,510305,660,64,149,358,7,closed,2,2022-04-03,2023-09-16,2023-05-11,2023-08-13,2022-04-25
12468,510303,346,40,151,778,1,open,12,2023-03-19,2023-06-08,2023-07-28,2023-11-14,2023-08-13
12469,510283,749,186,180,654,3,shipped,11,2022-12-04,2023-06-03,2023-08-31,2023-11-08,2023-07-11
12470,510298,804,128,206,851,6,shipped,7,2023-06-30,2023-08-24,2023-11-16,2023-07-10,2023-07-29
12471,510284,362,163,148,622,2,cancelled,10,2020-09-09,,,2021-09-25,2022-12-25
12472,510271,426,73,134,477,4,closed,4,2021-11-17,2022-12-01,2023-08-01,2023-10-08,2022-09-22
12473,510299,826,5,152,872,7,open,12,2021-04-16,2022-09-04,2022-02-08,2022-05-04,2023-09-29
12474,510267,615,178,108,249,7,cancelled,1,2019-09-29,,,2021-09-22,2020-08-23
12475,510303,242,54,203,475,9,open,5,2023-11-01,2023-12-30,2023-12-06,2023-12-12,2023-12-04
12476,510290,683,83,123,433,2,closed,10,2023-09-12,2023-11-17,2023-10-09,2023-10-25,2023-09-13
12477,510268,411,181,196,314,8,open,1,2021-06-30,2023-02-21,2022-02-16,2022-06-04,2021-08-17
12478,510278,435,141,143,685,9,cancelled,1,2021-04-23,,,2023-02-02,2023-03-18
12479,510295,371,179,191,220,6,closed,12,2023-05-21,2023-06-27,2023-10-16,2023-11-18,2023-10-17
12480,510280,886,93,114,814,8,open,11,2021-03-22,2022-08-04,2023-03-18,2022-07-07,2023-07-16
12481,510296,474,141,140,622,4,cancelled,12,2020-10-27,,,2023-05-05,2023-10-30
12482,510306,679,178,124,824,3,open,9,2022-03-28,2022-07-14,2022-05-12,2022-11-07,2023-11-13
12483,510287,529,148,199,716,8,open,6,2022-07-08,2023-09-03,2022-11-06,2023-09-07,2022-09-08
12484,510293,646,141,112,439,6,shipped,5,2019-02-10,2023-02-02,2019-12-05,2021-10-31,2023-10-24
12485,510290,835,23,135,485,2,shipped,2,2021-04-27,2021-06-12,2023-07-12,2023-11-10,2023-03-08
12486,510298,373,137,214,832,8,closed,12,2019-03-12,2020-06-23,2020-08-12,2022-01-31,2021-09-27
12487,510272,464,17,142,371,4,shipped,6,2022-01-21,2022-10-21,2022-11-27,2022-06-08,2023-04-14
12488,510292,844,121,212,486,7,open,6,2019-08-15,2023-03-31,2021-11-22,2021-11-17,2023-07-30
12489,510303,346,39,128,877,5,cancelled,8,2023-04-15,,,2023-11-03,2023-11-11
12490,510291,334,100,106,891,2,open,8,2021-01-21,2021-12-24,2021-04-02,2023-05-15,2023-09-28
12491,510289,456,90,199,778,2,cancelled,10,2023-04-03,,,2023-11-04,2023-05-18
12492,510290,229,147,198,717,7,open,9,2022-05-06,2023-04-29,2023-07-16,2023-01-10,2022-11-21
12493,510259,660,31,127,491,2,open,9,2021-10-05,2022-05-01,2022-04-15,2022-10-09,2023-04-14
12494,510257,396,91,213,310,6,open,6,2019-01-21,2021-03-05,2023-01-27,2021-01-05,2019-08-05
12495,510273,826,10,192,463,6,cancelled,3,2021-10-17,,,2023-04-07,2021-11-23
12496,510305,745,50,128,883,2,closed,3,2023-06-04,2023-07-09,2023-07-21,2023-08-02,2023-09-04
12497,510291,960,77,220,879,8,cancelled,5,2019-04-13,,,2020-12-06,2021-10-16
12498,510257,529,88,172,813,7,cancelled,3,2023-06-08,,,2023-09-07,2023-08-05
12499,510277,356,101,185,761,8,open,11,2019-09-05,2020-10-01,2022-07-29,2021-06-19,2023-02-17
12500,510264,299,72,181,897,9,open,11,2019-12-05,2022-01-12,2023-04-09,2022-03-30,2022-10-27
12501,510290,790,99,113,365,9,closed,4,2020-08-05,2020-08-14,2022-10-14,2022-06-21,2021-02-20
12502,510256,826,119,121,516,10,open,10,2022-09-20,2023-02-05,2023-04-13,2023-06-08,2023-11-05
12503,510271,520,91,144,484,2,closed,7,2022-06-26,2023-11-03,2022-08-21,2022-10-25,2023-12-02
12504,510281,671,97,180,270,6,cancelled,2,2020-08-25,,,2021-07-20,2023-06-25
12505,510295,905,105,197,642,8,closed,8,2019-08-30,2019-09-04,2022-11-09,2021-07-06,2022-01-31
12506,510289,698,85,207,585,2,closed,12,2021-03-31,2022-05-03,2022-02-02,2023-12-01,2021-12-05
12507,510281,573,192,132,836,10,cancelled,3,2021-06-24,,,2023-06-22,2023-04-22
12508,510288,456,127,144,839,1,open,9,2020-06-09,2023-09-14,2021-10-24,2022-09-25,2021-09-08
12509,510262,376,196,218,757,2,shipped,6,2021-12-02,2022-03-16,2023-10-18,2022-05-10,2022-06-18
12510,510287,253,131,189,787,5,shipped,8,2021-12-27,2022-05-13,2023-12-27,2022-04-02,2023-03-12
12511,510279,380,185,119,554,2,closed,10,2020-08-17,2023-06-12,2022-08-06,2020-11-11,2022-09-09
12512,510270,741,180,141,407,7,closed,5,2021-01-27,2021-09-20,2022-05-29,2021-07-11,2022-02-16
12513,510278,844,122,161,273,5,closed,2,2021-07-19,2022-10-01,2021-11-18,2022-09-21,2023-01-13
12514,510284,361,12,145,535,1,cancelled,12,2023-09-03,,,2023-11-29,2023-10-07
12515,510305,502,56,189,737,10,closed,4,2019-03-12,2020-11-10,2019-09-21,2022-06-29,2022-09-18
12516,510258,226,67,195,793,2,shipped,11,2020-02-08,2023-10-03,2020-09-16,2022-12-02,2023-10-10
12517,510276,594,37,169,530,5,open,1,2023-04-12,2023-12-28,2023-06-28,2023-07-23,2023-10-27
12518,510267,409,105,122,305,3,closed,5,2023-01-31,2023-05-18,2023-05-01,2023-10-10,2023-06-22
12519,510288,612,7,215,311,5,closed,3,2022-01-03,2022-12-13,2023-12-27,2023-03-20,2022-07-11
12520,510256,232,97,183,634,4,open,7,2021-07-21,2023-03-25,2023-11-25,2022-02-27,2023-12-10
12521,510265,411,183,206,294,6,shipped,9,2021-08-21,2023-12-02,2023-07-07,2023-04-20,2021-09-25
12522,510259,617,192,203,814,4,closed,3,2020-12-26,2021-03-21,2021-03-14,2021-03-09,2021-12-28
12523,510300,986,172,206,779,8,closed,10,2019-11-01,2020-02-24,2021-07-28,2022-12-07,2021-03-17
12524,510271,990,10,136,553,5,cancelled,8,2022-10-25,,,2023-04-21,2023-05-20
12525,510291,663,35,220,732,6,cancelled,2,2020-08-25,,,2020-09-15,2021-08-24
12526,510288,621,54,178,603,3,shipped,12,2021-11-20,2023-05-21,2021-11-22,2022-02-13,2022-08-06
12527,510281,474,191,218,540,9,open,5,2022-09-02,2023-03-27,2023-01-01,2022-09-15,2023-08-24
12528,510273,942,182,101,234,9,cancelled,10,2023-05-26,,,2023-12-03,2023-09-12
12529,510304,390,132,213,763,9,cancelled,7,2020-11-17,,,2021-08-18,2021-08-05
12530,510269,942,61,110,575,4,cancelled,6,2021-02-12,,,2023-08-23,2023-07-20
12531,510282,410,85,158,590,10,open,5,2019-02-24,2022-04-17,2020-07-22,2019-06-07,2019-03-19
12532,510299,715,101,158,683,9,cancelled,6,2022-12-05,,,2023-06-17,2023-06-27
12533,510290,438,55,106,799,2,open,12,2021-11-23,2023-01-06,2022-08-17,2022-09-05,2022-01-15
12534,510301,295,184,162,827,6,cancelled,8,2022-04-05,,,2022-12-15,2022-07-10
12535,510267,300,24,126,461,5,shipped,11,2020-05-23,2023-04-17,2021-07-05,2023-03-15,2021-03-13
12536,510277,801,110,103,546,5,open,6,2023-12-08,2023-12-16,2023-12-17,2023-12-13,2023-12-26
12537,510284,261,200,127,410,3,closed,3,2021-10-03,2022-12-16,2023-01-28,2022-07-05,2022-10-24
12538,510268,814,172,193,372,1,closed,12,2020-09-08,2023-08-27,2020-10-14,2022-10-30,2023-05-28
12539,510296,473,128,117,672,4,open,10,2019-04-11,2022-04-01,2019-04-14,2021-04-01,2022-01-29
12540,510281,717,114,214,467,4,closed,10,2021-09-27,2021-10-16,2022-12-14,2022-03-19,2023-02-26
12541,510289,772,8,173,274,5,cancelled,3,2023-06-07,,,2023-10-11,2023-12-18
12542,510263,346,16,162,357,2,cancelled,4,2020-05-16,,,2023-03-14,2021-10-13
12543,510295,244,117,150,630,2,closed,2,2021-02-02,2021-06-01,2021-04-15,2022-10-02,2021-03-25
12544,510292,772,102,173,887,9,shipped,3,2022-04-27,2023-03-31,2022-07-20,2023-03-25,2023-05-28
12545,510274,511,106,167,534,3,cancelled,1,2022-05-18,,,2023-02-04,2023-04-28
12546,510273,861,55,213,384,7,closed,12,2023-03-20,2023-12-16,2023-12-25,2023-07-15,2023-06-07
12547,510299,775,178,175,235,1,shipped,12,2020-10-11,2022-06-23,2023-09-24,2023-12-14,2023-06-29
12548,510283,322,193,138,526,6,shipped,5,2023-04-15,2023-04-17,2023-11-25,2023-11-19,2023-12-29
12549,510294,609,140,133,483,2,open,11,2020-05-30,2023-09-28,2023-12-26,2021-05-14,2021-08-08
12550,510292,868,182,135,654,8,closed,4,2019-10-18,2023-03-20,2019-12-01,2022-08-08,2022-05-03
12551,510264,316,5,189,611,1,cancelled,10,2022-11-11,,,2022-12-01,2023-09-03
12552,510299,474,38,107,277,2,shipped,3,2020-12-20,2023-09-30,2022-01-18,2023-06-27,2021-06-25
12553,510267,521,158,129,707,2,shipped,6,2020-06-18,2022-10-30,2022-04-17,2023-03-06,2022-05-13
12554,510294,252,145,180,528,3,shipped,10,2022-12-28,2023-09-13,2023-01-10,2023-06-23,2023-09-14
12555,510297,242,17,207,363,10,open,5,2020-06-23,2022-04-16,2023-07-27,2022-06-27,2022-08-05
12556,510294,835,40,162,702,9,open,11,2021-01-17,2023-05-14,2022-07-25,2021-07-30,2021-07-01
12557,510298,292,10,131,891,6,open,8,2021-09-09,2022-11-07,2023-01-25,2022-06-27,2023-06-11
12558,510282,610,106,135,369,9,closed,8,2020-12-04,2020-12-23,2021-10-01,2021-03-16,2021-12-08
12559,510281,642,132,146,270,6,cancelled,2,2020-12-13,,,2020-12-27,2023-11-21
12560,510268,238,151,171,450,10,shipped,4,2021-09-10,2021-12-29,2023-05-26,2022-07-30,2023-07-10
12561,510262,838,39,206,891,9,shipped,1,2023-06-04,2023-09-19,2023-12-03,2023-12-14,2023-07-03
12562,510261,746,149,186,349,9,cancelled,9,2019-06-30,,,2023-08-06,2019-11-28
12563,510303,711,124,216,538,6,closed,2,2023-07-14,2023-11-10,2023-10-17,2023-09-15,2023-12-09
12564,510274,612,83,177,626,3,closed,6,2019-11-01,2023-09-14,2023-01-12,2023-02-19,2020-12-14
12565,510273,394,76,119,202,4,closed,4,2021-11-12,2021-11-17,2023-11-05,2023-08-13,2022-11-19
12566,510269,441,27,216,629,6,shipped,12,2019-02-17,2022-10-17,2022-07-14,2021-12-12,2020-05-22
12567,510301,454,178,198,870,9,closed,7,2020-06-16,2023-09-22,2021-03-08,2023-09-30,2023-02-14
12568,510297,459,70,168,755,4,cancelled,9,2019-03-16,,,2021-10-14,2020-06-21
12569,510263,612,8,166,625,4,open,8,2020-05-22,2021-12-10,2020-08-21,2020-11-11,2021-03-06
12570,510259,810,45,194,862,8,open,8,2021-02-11,2022-10-18,2022-11-18,2023-08-03,2023-04-05
12571,510281,405,21,199,892,8,closed,10,2020-07-26,2021-07-12,2022-08-07,2021-11-18,2022-10-02
12572,510262,349,81,176,304,8,closed,12,2019-05-01,2023-11-08,2020-07-13,2023-11-03,2022-06-13
12573,510275,437,145,220,756,9,cancelled,11,2023-08-20,,,2023-10-16,2023-12-25
12574,510279,291,130,125,354,1,cancelled,12,2022-12-22,,,2023-11-01,2023-02-05
12575,510285,497,5,216,522,8,cancelled,10,2022-10-29,,,2023-07-30,2023-05-04
