po_id,po_number,buyer_id,reciept_date,item_id,warehouse_id,qty_ordered,qty_received,rating
4947,33699,497,2023-05-20,170,431,426,423,4
4948,23554,993,2019-02-02,203,719,178,178,3
4949,44260,978,2021-09-28,128,570,113,110,4
4950,96917,432,2022-12-03,143,263,429,425,2
4951,93615,779,2020-10-12,195,646,166,162,1
4952,32722,435,2023-11-13,127,293,433,429,4
4953,97103,522,2020-03-18,167,689,95,93,1
4954,55186,411,2022-09-13,163,264,341,339,5
4955,48168,268,2019-08-08,154,692,352,348,3
4956,22146,953,2020-08-08,191,295,278,278,4
4957,49822,395,2020-02-16,124,254,400,398,3
4958,50273,435,2023-09-01,121,892,311,308,4
4959,22461,937,2020-03-03,161,491,331,331,1
4960,81614,508,2022-05-06,207,350,88,88,5
4961,61592,861,2020-09-25,153,848,287,285,1
4962,84628,226,2020-10-16,216,839,189,188,1
4963,29268,508,2022-01-08,188,533,183,180,4
4964,62455,817,2020-02-18,119,844,416,415,5
4965,75452,532,2020-05-20,201,741,269,265,4
4966,51889,937,2023-09-02,161,577,245,244,1
4967,35531,373,2021-09-01,149,622,217,215,4
4968,38092,741,2022-12-20,200,985,158,157,1
4969,97791,586,2023-11-09,104,645,191,191,4
4970,70713,405,2022-12-26,140,931,158,155,3
4971,70738,459,2023-02-26,186,390,300,298,4
4972,19243,717,2023-04-04,180,680,147,146,1
4973,85259,334,2022-08-31,136,895,205,205,3
4974,72290,692,2022-04-04,185,310,129,126,3
4975,30236,797,2019-07-11,110,449,424,424,1
4976,23297,351,2019-07-29,168,690,255,254,2
4977,67468,459,2021-11-14,212,651,351,349,2
4978,18926,609,2021-07-04,153,711,248,245,4
4979,11862,826,2022-03-23,122,703,366,362,1
4980,73760,501,2022-08-10,114,530,292,292,5
4981,67404,473,2021-10-15,191,255,154,151,1
4982,82816,855,2020-11-06,172,371,255,253,1
4983,65862,896,2020-06-03,200,208,416,412,3
4984,67901,294,2018-01-31,147,607,311,310,1
4985,84804,429,2022-12-22,110,558,110,107,1
4986,36484,671,2022-08-18,128,441,66,64,1
4987,61618,502,2020-11-13,213,599,400,398,1
4988,95520,828,2020-09-05,182,890,51,50,3
4989,11265,591,2021-11-17,174,724,434,432,4
4990,96700,334,2019-08-23,127,662,183,182,5
4991,12782,920,2018-09-09,118,525,388,386,2
4992,54734,931,2022-10-07,102,449,376,375,3
4993,27387,438,2018-10-18,146,482,387,383,5
4994,27362,637,2023-07-08,192,816,203,199,1
4995,89094,364,2018-12-04,157,692,180,180,1
4996,69820,396,2022-07-19,109,340,418,418,5
4997,50126,774,2018-01-26,205,284,351,349,4
4998,32729,376,2021-03-15,171,946,428,425,2
4999,77373,643,2023-07-30,127,530,220,217,2
5000,69993,778,2019-10-25,162,390,397,393,4
5001,55776,395,2019-01-21,193,767,415,413,1
5002,99611,409,2019-11-18,137,482,305,303,2
5003,77770,394,2021-11-08,100,424,74,70,3
5004,54159,578,2023-09-25,141,269,235,235,2
5005,49435,852,2018-01-08,194,390,142,138,4
5006,58458,409,2023-02-13,200,669,58,57,5
5007,88632,393,2021-03-12,165,633,194,192,5
5008,31920,450,2021-02-03,216,350,285,283,5
5009,51776,883,2019-08-31,130,719,269,268,5
5010,31785,573,2019-12-10,157,894,276,274,2
5011,32983,361,2019-04-02,135,955,110,108,2
5012,16249,500,2021-11-28,106,407,191,188,1
5013,86311,497,2022-02-16,201,669,236,236,4
5014,19903,432,2019-11-25,159,420,202,202,3
5015,17542,896,2021-11-14,173,881,323,323,3
5016,85673,507,2023-03-25,188,635,259,259,5
5017,82518,316,2021-03-04,177,575,400,398,2
5018,25353,253,2021-09-19,182,212,199,198,2
5019,75877,372,2020-01-26,151,475,138,135,2
5020,80165,206,2021-06-05,203,687,188,187,4
5021,89197,260,2018-12-18,197,325,111,108,2
5022,52383,244,2022-11-23,162,339,366,364,4
5023,47647,646,2022-12-29,128,533,165,163,1
5024,73637,242,2023-10-13,196,351,112,111,5
5025,71844,937,2022-10-17,103,393,177,175,1
5026,89113,269,2022-09-08,117,635,197,193,4
5027,86933,810,2023-06-02,169,672,109,107,4
5028,56865,456,2019-03-14,195,783,210,206,4
5029,36222,550,2022-10-30,159,628,272,270,4
5030,33963,779,2020-10-28,217,402,385,383,1
5031,65024,995,2019-06-02,188,451,85,81,2
5032,95059,791,2021-05-01,167,332,305,304,3
5033,24187,557,2020-06-01,207,339,193,193,5
5034,46563,447,2019-01-14,163,558,158,157,2
5035,67647,983,2021-05-28,148,310,263,260,3
5036,68449,364,2023-04-07,194,911,401,398,4
5037,21434,426,2022-07-09,141,727,177,174,2
5038,47454,513,2021-10-18,188,450,325,325,4
5039,70476,310,2019-03-11,189,241,446,442,4
5040,94060,493,2019-10-31,174,675,201,201,1
5041,25375,406,2021-01-30,167,441,152,150,1
5042,86781,804,2023-02-07,113,460,187,187,5
5043,50940,346,2021-04-19,186,731,277,273,1
5044,28033,990,2019-10-22,211,604,148,147,5
5045,38665,703,2019-03-01,174,275,151,150,3
5046,86968,322,2022-02-24,119,319,138,137,4
5047,72977,810,2022-05-24,184,402,304,301,4
5048,47276,468,2023-05-08,111,572,282,282,3
5049,96965,942,2023-04-03,193,937,235,233,2
5050,69049,804,2021-01-02,194,830,400,399,1
5051,32161,456,2019-12-25,219,316,213,213,2
5052,53571,826,2022-10-11,159,277,396,394,1
5053,96553,493,2023-01-07,199,950,345,341,4
5054,63291,924,2023-10-21,211,274,339,335,5
5055,94793,534,2020-10-28,107,838,244,241,4
5056,85832,771,2023-05-27,185,873,442,442,5
5057,94205,520,2022-10-19,168,814,312,311,2
5058,68632,481,2023-12-13,145,892,65,63,5
5059,76589,761,2021-06-02,163,344,260,260,2
5060,10405,775,2020-05-14,194,550,160,156,1
5061,33339,335,2020-01-12,134,354,222,222,5
5062,54697,432,2022-08-28,133,287,271,267,2
5063,40059,985,2020-09-14,187,584,103,101,3
5064,80619,895,2018-04-28,117,434,389,389,4
5065,58017,293,2021-11-28,209,931,105,105,2
5066,16829,781,2021-07-20,133,659,225,222,1
5067,42940,654,2018-05-10,201,339,111,107,3
5068,34922,782,2019-05-23,159,561,164,162,3
5069,91504,907,2023-03-04,157,514,159,157,2
5070,12184,521,2023-06-12,135,633,450,446,1
5071,70417,409,2020-10-18,135,690,368,367,4
5072,74737,910,2018-12-18,146,528,248,246,1
5073,61056,848,2020-12-21,158,852,295,291,4
5074,62623,464,2023-11-27,104,382,202,200,4
5075,71180,602,2020-08-04,208,884,275,272,3
5076,22976,389,2018-05-09,158,271,318,316,4
5077,84160,474,2018-05-23,169,928,253,253,2
5078,11895,679,2023-08-26,156,835,178,178,2
5079,21448,861,2018-06-13,169,973,95,92,5
5080,25546,845,2020-07-19,113,630,298,294,4
5081,65987,390,2020-03-10,171,894,163,163,5
5082,54458,442,2022-01-06,177,561,343,341,3
5083,71945,309,2020-12-12,135,690,325,325,3
5084,74023,211,2019-01-29,214,667,124,124,1
5085,82847,753,2019-11-23,151,836,394,393,1
5086,62302,698,2021-03-28,127,390,246,244,4
5087,43890,219,2020-06-01,138,639,179,176,4
5088,81155,335,2019-07-03,106,588,392,388,3
5089,34244,781,2023-09-27,140,415,200,197,4
5090,96874,931,2020-02-02,206,333,163,159,3
5091,71427,844,2020-08-24,109,418,145,142,2
5092,41782,434,2019-11-02,176,521,109,106,5
5093,70860,269,2019-04-26,208,584,414,413,4
5094,84488,637,2018-05-08,121,886,86,83,2
5095,40933,855,2019-09-11,120,848,308,308,4
5096,62472,534,2022-04-26,166,277,115,114,2
5097,79561,874,2019-07-25,209,561,413,411,1
5098,19334,644,2018-08-18,141,561,263,263,1
5099,75250,868,2019-11-19,137,378,106,106,3
5100,58408,242,2023-02-16,196,273,57,53,5
5101,32164,538,2022-01-18,185,287,282,280,3
5102,41334,309,2022-07-05,106,955,270,267,2
5103,32674,884,2023-05-22,100,419,233,231,2
5104,13200,868,2021-04-14,100,687,211,211,2
5105,87552,879,2023-05-18,166,309,210,207,5
5106,82209,775,2021-06-13,109,533,379,377,4
5107,12140,767,2020-02-15,132,295,146,143,4
5108,91611,229,2018-05-12,143,572,197,196,4
5109,41184,446,2023-02-22,162,529,299,297,4
5110,24799,266,2019-03-20,106,312,435,434,2
5111,10550,571,2020-09-15,150,676,119,117,5
5112,60727,642,2019-05-03,104,583,351,348,1
5113,59548,769,2022-02-21,171,667,94,90,3
5114,11525,464,2019-08-12,101,331,289,287,5
5115,33276,430,2019-10-01,211,645,345,343,4
5116,98792,989,2022-04-02,190,488,281,279,5
5117,19088,639,2021-05-30,208,911,406,404,2
5118,97303,886,2023-11-21,151,284,68,65,5
5119,90448,486,2020-11-20,163,622,358,355,3
5120,23053,807,2023-08-14,191,223,374,374,5
5121,37320,746,2021-06-15,219,775,368,365,4
5122,55313,989,2018-10-08,141,990,368,365,1
5123,39671,620,2021-12-27,167,854,389,388,5
5124,32926,309,2021-10-25,124,883,118,115,2
5125,33400,973,2019-11-20,190,895,92,92,2
5126,96512,356,2020-04-19,127,736,400,399,1
5127,75621,707,2020-07-02,142,832,271,268,4
5128,83699,291,2023-03-27,114,901,253,253,5
5129,77313,937,2020-08-29,194,391,81,79,4
5130,48670,349,2023-06-20,110,518,109,108,3
5131,81742,573,2023-10-15,130,316,170,167,4
5132,44146,909,2018-10-12,194,832,243,241,4
5133,68789,533,2023-05-13,117,905,175,174,1
5134,49465,869,2022-10-30,134,288,102,99,3
5135,27286,761,2020-11-28,153,587,195,193,3
5136,58731,273,2022-04-22,179,792,274,273,1
5137,59756,703,2022-03-05,191,263,77,73,2
5138,39482,700,2019-07-19,146,604,85,83,2
5139,26152,700,2020-08-02,210,834,376,374,2
5140,76692,435,2021-11-15,105,707,274,273,1
5141,26365,411,2020-04-23,114,816,156,152,4
5142,64822,672,2020-06-12,100,580,119,118,1
5143,29680,768,2020-05-17,155,751,269,266,1
5144,95348,498,2023-02-09,163,928,410,406,2
5145,21949,295,2021-02-13,111,463,388,387,2
5146,36040,982,2023-09-04,108,298,260,260,4
5147,29626,637,2020-01-10,149,259,324,321,1
5148,74233,298,2018-11-07,165,717,134,134,3
5149,62870,307,2023-11-04,123,651,158,156,1
5150,55558,801,2021-10-02,144,277,62,61,4
5151,85023,334,2023-03-12,153,326,57,55,4
5152,70363,520,2022-01-14,212,321,241,237,5
5153,50863,321,2019-06-25,219,610,390,386,5
5154,42939,787,2021-09-06,123,580,173,170,2
5155,66269,474,2018-07-13,115,700,330,328,1
5156,92266,351,2023-10-20,178,717,137,135,5
5157,88798,538,2019-08-27,102,274,357,353,3
5158,43374,325,2023-08-30,185,272,207,205,2
5159,89097,493,2020-10-13,134,754,170,166,2
5160,82974,299,2018-12-22,142,344,74,72,3
5161,81806,667,2019-09-04,122,699,360,360,1
5162,39182,302,2021-07-24,210,756,283,282,2
5163,69528,293,2018-01-04,111,659,88,87,1
5164,55050,687,2022-08-01,212,237,62,61,4
5165,35892,993,2021-01-05,122,493,309,307,1
5166,43341,602,2020-02-28,210,927,383,380,3
5167,75903,558,2019-02-26,219,424,81,79,2
5168,71535,501,2018-08-25,178,484,146,144,4
5169,70638,620,2018-12-02,178,339,154,153,4
5170,23810,817,2022-04-08,142,332,401,401,3
5171,64616,715,2018-09-02,141,627,80,80,3
5172,48883,406,2020-06-25,198,778,117,114,4
5173,23191,501,2019-08-24,166,982,402,399,5
5174,70406,503,2018-02-21,149,741,274,271,5
5175,81606,356,2022-11-22,122,521,301,297,2
5176,96977,533,2020-01-07,193,573,237,233,3
5177,26997,814,2018-05-17,213,944,409,407,3
5178,99336,586,2023-09-12,155,329,385,385,4
5179,39881,470,2019-09-12,191,487,105,101,4
5180,67986,855,2023-09-10,220,379,357,356,3
5181,68958,555,2021-12-24,159,295,416,412,3
5182,55915,543,2019-12-11,176,378,318,315,4
5183,48341,985,2023-09-02,158,288,367,367,1
5184,68637,907,2019-01-19,190,888,434,431,1
5185,73582,813,2022-07-26,127,518,313,309,2
5186,77070,804,2020-02-10,202,659,389,386,3
5187,44471,991,2018-11-25,108,985,126,122,2
5188,86394,370,2019-04-29,196,410,419,415,4
5189,43046,497,2019-09-21,163,719,365,361,4
5190,83505,393,2020-07-23,114,529,415,413,3
5191,21781,623,2018-11-11,214,836,125,123,3
5192,11155,203,2020-09-20,149,719,164,160,1
5193,10396,244,2021-07-28,212,628,147,147,3
5194,30984,300,2020-01-12,160,707,290,288,2
5195,95725,631,2023-11-25,172,415,188,187,5
5196,11584,698,2019-10-10,130,327,284,284,2
5197,26190,502,2023-06-22,177,246,304,301,4
5198,69690,343,2023-12-27,199,343,179,176,2
5199,23124,635,2020-08-01,219,669,336,333,4
5200,77271,791,2022-07-12,215,894,51,48,5
5201,78265,456,2023-10-20,176,418,56,53,3
5202,75104,706,2019-08-13,143,224,386,382,1
5203,69543,271,2019-01-13,220,783,425,423,4
5204,56367,373,2022-03-02,185,884,187,184,5
5205,23702,828,2023-10-26,111,589,88,84,5
5206,15127,429,2018-11-06,175,700,303,300,3
5207,58360,705,2018-05-23,125,639,284,281,5
5208,91936,612,2018-03-08,169,667,416,412,3
5209,22995,836,2018-05-26,121,274,399,399,4
5210,97960,715,2020-01-15,164,247,175,174,4
5211,80966,873,2019-07-27,119,756,144,143,3
5212,64566,405,2023-09-05,138,529,325,324,4
5213,86475,880,2020-02-29,111,339,110,107,1
5214,56354,956,2020-01-05,201,418,362,358,3
5215,90893,252,2021-01-26,203,834,222,220,1
5216,81018,550,2019-08-29,112,834,306,306,3
5217,50338,244,2023-02-12,204,646,220,217,1
5218,44055,982,2021-10-15,124,544,357,355,4
5219,60707,282,2018-02-09,196,877,149,146,5
5220,51740,991,2018-09-20,193,431,256,256,4
5221,87914,557,2021-09-27,166,920,401,400,1
5222,87022,937,2018-03-27,216,233,411,408,2
5223,12136,663,2021-01-04,109,582,144,142,1
5224,22971,635,2019-09-27,159,563,130,129,2
5225,21623,356,2020-03-13,142,752,294,290,1
5226,97416,883,2018-05-10,167,354,223,221,3
5227,80676,886,2022-06-22,214,233,375,375,2
5228,41999,643,2020-09-18,172,424,366,364,2
5229,27902,558,2022-07-20,176,321,369,367,5
5230,89956,761,2022-08-18,185,583,424,424,1
5231,47509,746,2020-02-08,207,543,328,324,2
5232,69718,351,2023-10-12,130,533,67,67,1
5233,70461,907,2023-06-05,110,725,248,245,5
5234,55224,353,2021-09-13,168,843,352,351,2
5235,41856,982,2023-05-09,136,582,95,92,3
5236,86151,439,2022-05-25,176,488,382,378,3
5237,69366,896,2022-10-14,122,711,145,144,2
5238,77971,836,2018-10-29,105,327,205,204,2
5239,58953,711,2020-06-27,193,246,215,213,4
5240,12313,300,2019-01-31,163,253,432,428,4
5241,64239,380,2018-05-26,219,835,127,126,5
5242,78196,976,2023-12-27,162,211,288,288,4
5243,57375,602,2020-11-26,137,618,344,343,3
5244,71927,907,2020-09-21,120,299,431,431,4
5245,47602,534,2022-07-03,126,343,282,280,3
5246,67881,397,2022-10-17,120,883,117,115,5
5247,70500,845,2019-01-22,194,277,409,409,5
5248,45965,642,2022-01-14,162,626,370,368,2
5249,81901,438,2023-07-23,191,607,216,214,3
5250,85465,318,2020-05-10,187,607,411,410,4
5251,61151,939,2020-06-01,102,895,180,178,4
5252,85373,287,2022-02-20,197,572,59,58,2
5253,68587,558,2020-11-23,112,618,140,140,1
5254,99033,773,2023-01-08,213,316,159,157,5
5255,41649,931,2020-06-23,115,207,67,65,1
5256,39099,869,2022-09-14,141,344,150,149,3
5257,29849,614,2019-06-06,197,689,198,194,5
5258,83450,861,2022-12-26,182,727,420,418,4
5259,17295,858,2021-06-16,197,712,366,362,1
5260,81574,688,2018-04-27,133,274,435,431,1
5261,63529,901,2019-01-14,164,633,242,242,5
5262,23257,906,2021-04-29,114,449,106,104,4
5263,44417,493,2022-03-12,196,633,137,136,2
5264,39631,855,2021-11-12,113,365,386,382,4
5265,83115,614,2020-08-15,117,834,263,263,1
5266,75128,722,2019-05-29,164,587,75,74,5
5267,52508,681,2022-05-23,108,764,394,393,3
5268,40873,804,2021-03-18,132,580,194,192,2
5269,41247,986,2019-06-15,104,529,337,334,5
5270,94527,807,2018-12-08,179,358,328,326,5
5271,55188,548,2019-08-06,201,479,126,122,3
5272,11278,356,2018-02-18,120,412,310,308,4
5273,74441,835,2023-02-25,106,395,380,380,2
5274,96456,572,2019-07-18,191,310,203,199,1
5275,31510,983,2020-01-17,176,931,305,301,1
5276,42220,641,2020-06-08,176,844,337,334,3
5277,38923,545,2023-10-30,214,232,274,272,3
5278,56566,836,2018-12-01,143,886,407,405,3
5279,49759,488,2023-01-21,185,869,255,251,5
5280,25623,886,2020-09-27,163,969,301,298,3
5281,39985,586,2018-07-10,207,594,394,392,4
5282,62016,707,2019-07-22,129,894,136,132,5
5283,84087,913,2020-10-16,213,895,53,52,1
5284,45531,405,2023-05-19,135,316,153,152,3
5285,14580,277,2022-09-26,195,417,436,432,4
5286,76813,744,2021-08-15,116,749,289,286,3
5287,65923,572,2022-07-08,147,850,447,444,2
5288,55089,513,2023-09-20,158,792,200,197,4
5289,17266,740,2021-11-23,153,667,71,71,4
5290,63033,835,2023-12-07,206,751,113,113,3
5291,73579,982,2018-04-11,115,834,233,229,3
5292,51589,502,2022-08-25,112,208,83,79,2
5293,21014,987,2020-07-18,194,814,112,112,5
5294,31372,369,2021-08-19,163,395,69,65,2
5295,54744,810,2018-01-12,180,321,423,420,4
5296,45246,497,2020-08-03,165,573,76,73,3
5297,83344,804,2023-05-11,211,916,318,316,4
5298,29050,848,2018-09-19,115,228,425,425,5
5299,34689,446,2022-10-15,164,346,229,226,1
5300,67943,729,2021-08-16,207,293,79,75,5
5301,96726,493,2023-01-01,192,881,321,318,2
5302,59519,335,2021-08-17,151,502,293,289,1
5303,43801,825,2021-02-26,128,529,203,202,2
5304,83316,694,2022-12-07,194,689,317,316,2
5305,47376,975,2023-12-27,191,831,431,431,3
5306,86074,767,2018-08-12,100,856,142,139,4
5307,73016,464,2023-03-29,162,711,70,66,3
5308,72773,415,2018-09-01,163,928,385,382,1
5309,90773,769,2021-11-09,189,405,269,268,3
5310,44761,664,2021-07-13,206,607,91,91,4
5311,33584,836,2018-04-04,191,700,412,409,2
5312,54388,602,2022-03-01,211,749,327,324,5
5313,58099,238,2019-04-27,176,680,226,224,4
5314,49152,548,2021-11-10,192,894,412,410,2
5315,23389,983,2022-11-15,128,560,88,88,5
5316,60816,823,2022-06-26,136,892,269,269,1
5317,67793,791,2021-01-26,103,920,131,127,1
5318,23963,406,2020-11-17,140,733,390,386,4
5319,22093,930,2021-03-02,119,689,278,278,1
5320,27418,364,2019-10-04,103,259,58,58,2
5321,62302,854,2022-12-25,193,241,238,237,3
5322,80125,253,2018-05-27,176,770,112,112,2
5323,16303,767,2022-07-27,187,529,397,393,4
5324,54075,474,2022-09-15,115,733,123,121,1
5325,58240,885,2022-07-15,159,489,198,194,2
5326,97985,598,2021-12-10,181,294,93,89,1
5327,82234,663,2021-01-27,180,425,89,85,2
5328,83371,437,2021-04-04,211,781,137,133,5
5329,16622,817,2019-10-06,101,850,402,399,5
5330,84430,810,2021-07-08,102,284,393,391,2
5331,24606,304,2021-11-01,124,468,426,422,2
5332,24550,620,2023-04-11,111,889,200,196,3
5333,58415,594,2022-10-07,114,631,107,104,3
5334,78321,203,2020-10-29,185,315,377,377,1
5335,90799,973,2023-07-03,144,525,419,415,3
5336,51711,393,2021-08-03,193,327,272,268,2
5337,73979,740,2018-02-12,144,412,107,107,5
5338,97914,267,2018-06-01,112,419,88,88,1
5339,19859,511,2023-01-17,207,696,322,320,2
5340,37475,271,2023-08-02,111,835,299,297,3
5341,36199,982,2021-07-14,130,950,233,233,1
5342,21464,619,2023-09-28,100,804,140,138,5
5343,45713,265,2021-12-18,134,963,294,293,5
5344,26968,703,2021-08-16,152,838,372,368,5
5345,77234,578,2019-09-18,116,291,279,275,4
5346,34666,983,2023-06-07,128,344,342,339,4
5347,31339,557,2020-06-26,139,529,239,237,4
5348,67195,204,2019-04-24,122,604,114,113,5
5349,97510,977,2021-04-29,133,916,284,282,5
5350,32493,600,2020-05-05,165,550,323,322,2
5351,93146,226,2022-03-25,116,487,91,88,5
5352,67713,522,2023-11-08,192,277,142,142,1
5353,49150,637,2020-03-03,181,329,144,141,4
5354,97987,703,2022-09-14,151,869,369,365,2
5355,79604,544,2021-04-30,113,877,78,78,3
5356,12733,405,2021-10-22,147,557,248,248,1
5357,47302,404,2023-05-18,143,594,271,268,2
5358,90641,868,2022-10-24,167,654,254,252,1
5359,69615,550,2019-02-07,119,293,385,385,5
5360,90093,846,2022-05-16,112,606,427,426,2
5361,69339,767,2018-01-29,121,354,311,311,5
5362,84301,903,2018-06-09,169,582,444,442,1
5363,73639,855,2019-01-28,185,274,178,176,4
5364,87448,692,2021-01-25,178,530,203,203,4
5365,22297,845,2018-04-28,215,326,419,416,5
5366,84799,937,2022-10-18,218,447,163,159,4
5367,60054,869,2022-01-16,104,754,99,99,3
5368,84640,371,2019-12-10,181,543,203,199,1
5369,37091,779,2021-08-04,209,692,93,91,4
5370,72247,298,2020-07-29,196,415,175,175,2
5371,20290,707,2022-11-10,202,716,427,427,4
5372,10156,764,2022-08-22,117,899,414,411,5
5373,94286,833,2021-02-02,152,707,257,256,5
5374,42604,723,2020-07-07,188,587,75,73,5
5375,13295,306,2019-06-25,212,582,308,306,4
5376,72814,474,2018-10-23,135,247,147,145,2
5377,57609,817,2019-08-11,153,494,101,99,5
5378,11910,801,2019-12-03,169,407,104,101,2
5379,15186,835,2019-05-21,176,931,189,187,5
5380,21241,501,2018-02-12,195,923,209,206,2
5381,76918,743,2018-10-25,148,288,117,116,4
5382,46950,749,2023-05-09,156,805,307,306,5
5383,97038,534,2021-03-29,188,424,337,336,4
5384,91702,266,2019-03-29,106,624,209,208,1
5385,75990,835,2020-11-21,188,293,149,148,3
5386,38154,814,2018-10-14,132,393,65,61,2
5387,51407,426,2021-03-22,215,263,122,121,2
5388,22441,438,2019-10-04,131,894,128,127,5
5389,22218,740,2023-08-04,192,295,210,209,5
5390,80649,768,2021-08-14,206,358,224,223,1
5391,35714,254,2019-07-17,182,475,321,321,1
5392,63116,903,2019-08-18,136,659,186,182,4
5393,18805,861,2021-02-02,136,762,84,80,3
5394,17838,389,2023-12-13,166,253,445,445,2
